category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr
GO:2000177	0.7028769430361221	0.6806978424595811	1	10	regulation of neural precursor cell proliferation	BP	1.0
GO:0045664	0.7030686073828122	0.6804752812700705	1	10	regulation of neuron differentiation	BP	1.0
GO:0046579	0.7031170968727414	0.5712641764003517	2	22	positive regulation of Ras protein signal transduction	BP	1.0
GO:0030010	0.7031456606238605	0.6803857713942651	1	10	establishment of cell polarity	BP	1.0
GO:0033696	0.7037971775494438	0.6774755883329198	1	11	heterochromatin boundary formation	BP	1.0
GO:0048488	0.7048978241527719	0.5187520995738016	3	33	synaptic vesicle endocytosis	BP	1.0
GO:0061723	0.7065074656225324	0.6742941556783891	1	11	glycophagy	BP	1.0
GO:0000132	0.7092266137250223	0.5638289838603079	2	22	establishment of mitotic spindle orientation	BP	1.0
GO:0008272	0.7099402098341947	0.6702281282857805	1	11	sulfate transport	BP	1.0
GO:0046513	0.710573547273104	0.6694734495307141	1	11	ceramide biosynthetic process	BP	1.0
GO:0016477	0.7111729360007564	0.44529286416080394	6	62	cell migration	BP	1.0
GO:0006887	0.7132243173000672	0.5090513016440845	3	32	exocytosis	BP	1.0
GO:0007040	0.7169026380093684	0.6618537263886435	1	11	lysosome organization	BP	1.0
GO:0006963	0.7170741088540297	0.5541402909646661	2	22	positive regulation of antibacterial peptide biosynthetic process	BP	1.0
GO:0046530	0.7206496418777968	0.6572748470748996	1	11	photoreceptor cell differentiation	BP	1.0
GO:0035070	0.7234510884995117	0.6538179618068629	1	11	salivary gland histolysis	BP	1.0
GO:0007113	0.7239811536730246	0.653160626878512	1	11	endomitotic cell cycle	BP	1.0
GO:0016079	0.7256494922374934	0.5433706743286897	2	22	synaptic vesicle exocytosis	BP	1.0
GO:0007480	0.7260030635886957	0.4425271197943129	5	53	imaginal disc-derived leg morphogenesis	BP	1.0
GO:0007076	0.7266273515787065	0.5421302854081829	2	22	mitotic chromosome condensation	BP	1.0
GO:0061331	0.7268516853910347	0.6495827430617236	1	11	epithelial cell proliferation involved in Malpighian tubule morphogenesis	BP	1.0
GO:0099536	0.7270369461241531	0.6493507741208417	1	11	synaptic signaling	BP	1.0
GO:0009058	0.7278981924985154	0.6482706981779155	1	11	biosynthetic process	BP	1.0
GO:0008585	0.7280134263884819	0.6481259736859012	1	11	female gonad development	BP	1.0
GO:0016573	0.7295931404239877	0.5369709005647486	2	24	histone acetylation	BP	1.0
GO:0007436	0.730680924267403	0.6447617955256577	1	11	larval salivary gland morphogenesis	BP	1.0
GO:1904262	0.7310907286780843	0.644242569613021	1	11	negative regulation of TORC1 signaling	BP	1.0
GO:0045463	0.7317912734217713	0.6414552729810208	1	12	R8 cell development	BP	1.0
GO:0007432	0.731972401141032	0.6431233118189299	1	11	salivary gland boundary specification	BP	1.0
GO:0035170	0.7320660087378428	0.6430043052989004	1	11	lymph gland crystal cell differentiation	BP	1.0
GO:0035158	0.7329874863417296	0.6418310083182723	1	11	regulation of tube diameter, open tracheal system	BP	1.0
GO:0007465	0.7343777846645296	0.532208123468314	2	22	R7 cell fate commitment	BP	1.0
GO:0050807	0.7345943977215441	0.639777155684855	1	11	regulation of synapse organization	BP	1.0
GO:1900074	0.734797472200825	0.6395168896929317	1	11	negative regulation of neuromuscular synaptic transmission	BP	1.0
GO:0035220	0.7348401847390961	0.4164399366603061	6	65	wing disc development	BP	1.0
GO:0010628	0.7351420412898837	0.4047577206070598	7	73	positive regulation of gene expression	BP	1.0
GO:0000387	0.7359524987220014	0.6331348920815612	1	14	spliceosomal snRNP assembly	BP	1.0
GO:0010001	0.7366372811352567	0.6371516521126016	1	11	glial cell differentiation	BP	1.0
GO:0045570	0.7371139334149837	0.636536725320946	1	11	regulation of imaginal disc growth	BP	1.0
GO:0048790	0.7371139334188092	0.6365367253169507	1	11	maintenance of presynaptic active zone structure	BP	1.0
GO:0070374	0.7391976310216224	0.5252257655840348	2	23	positive regulation of ERK1 and ERK2 cascade	BP	1.0
GO:0007268	0.7395330594841014	0.3823326116254465	9	95	chemical synaptic transmission	BP	1.0
GO:0006457	0.7396193859961622	0.3985803533652783	7	80	protein folding	BP	1.0
GO:0046693	0.7401290030408121	0.6306942500824542	1	12	sperm storage	BP	1.0
GO:0016925	0.7422118991034172	0.6249411030366567	1	14	protein sumoylation	BP	1.0
GO:0090307	0.7438309524017497	0.6258289368299957	1	12	mitotic spindle assembly	BP	1.0
GO:0031290	0.7449631517413513	0.6243300023262484	1	12	retinal ganglion cell axon guidance	BP	1.0
GO:0006383	0.7475007473426849	0.6209516466350096	1	12	transcription by RNA polymerase III	BP	1.0
GO:0042752	0.7480265228928297	0.5135972218214591	2	23	regulation of circadian rhythm	BP	1.0
GO:0000086	0.7490247690377765	0.6189100962265028	1	12	G2/M transition of mitotic cell cycle	BP	1.0
GO:0036211	0.7495267140580884	0.6151683493103806	1	14	protein modification process	BP	1.0
GO:0001510	0.7522774982553676	0.6145208725036656	1	12	RNA methylation	BP	1.0
GO:0006897	0.7525105119355069	0.3945425845741868	6	66	endocytosis	BP	1.0
GO:0007051	0.7536309068522602	0.6126816615129639	1	12	spindle organization	BP	1.0
GO:0033500	0.7553968714310053	0.6085952384176236	1	13	carbohydrate homeostasis	BP	1.0
GO:0036011	0.7556656396630888	0.6099021339322734	1	12	imaginal disc-derived leg segmentation	BP	1.0
GO:0034389	0.7561315742391042	0.6092631952301593	1	12	lipid droplet organization	BP	1.0
GO:0007318	0.7571313322594995	0.607889120223621	1	12	pole plasm protein localization	BP	1.0
GO:0035269	0.7589525653356008	0.6053750770805874	1	12	protein O-linked mannosylation	BP	1.0
GO:0003007	0.7598985185606951	0.6040636780305502	1	12	heart morphogenesis	BP	1.0
GO:0007062	0.7600590064634885	0.6038408081146031	1	12	sister chromatid cohesion	BP	1.0
GO:0018094	0.7619240262714697	0.6012426995063175	1	12	protein polyglycylation	BP	1.0
GO:0007422	0.7628134769557198	0.41578448634675547	4	45	peripheral nervous system development	BP	1.0
GO:0043652	0.7629413524277036	0.5998191334649903	1	12	engulfment of apoptotic cell	BP	1.0
GO:0010312	0.7632347106448406	0.599407793561022	1	12	detoxification of zinc ion	BP	1.0
GO:0042051	0.7636643158018979	0.4917692218636769	2	24	compound eye photoreceptor development	BP	1.0
GO:0015012	0.7638555246148511	0.5985360631425722	1	12	heparan sulfate proteoglycan biosynthetic process	BP	1.0
GO:0007035	0.7638657693574629	0.5985216636078773	1	12	vacuolar acidification	BP	1.0
GO:0048082	0.7641777173232578	0.5980829837148003	1	12	regulation of adult chitin-containing cuticle pigmentation	BP	1.0
GO:0010884	0.7646971616265108	0.5973515626684509	1	12	positive regulation of lipid storage	BP	1.0
GO:0009047	0.7651997656155136	0.5966427249941588	1	12	dosage compensation by hyperactivation of X chromosome	BP	1.0
GO:0002385	0.7653536134052401	0.5964255263746171	1	12	mucosal immune response	BP	1.0
GO:0007619	0.765375514187632	0.4887886163190355	2	25	courtship behavior	BP	1.0
GO:0030713	0.765780609991547	0.5958221557305312	1	12	ovarian follicle cell stalk formation	BP	1.0
GO:0008045	0.7662612793035761	0.36628786803350094	7	75	motor neuron axon guidance	BP	1.0
GO:0045842	0.7664487054465627	0.5948764815770344	1	12	positive regulation of mitotic metaphase/anaphase transition	BP	1.0
GO:0006261	0.7665280874844098	0.48719384973322966	2	25	DNA-templated DNA replication	BP	1.0
GO:0044719	0.7665824442844091	0.594686939786775	1	12	regulation of imaginal disc-derived wing size	BP	1.0
GO:0009755	0.7666633631983252	0.5945722186898453	1	12	hormone-mediated signaling pathway	BP	1.0
GO:0050907	0.7666891558300963	0.5945356456182217	1	12	detection of chemical stimulus involved in sensory perception	BP	1.0
GO:2000134	0.7670876188517335	0.5939702633951033	1	12	negative regulation of G1/S transition of mitotic cell cycle	BP	1.0
GO:0006171	0.7671970108422277	0.5938149228325473	1	12	cAMP biosynthetic process	BP	1.0
GO:0007286	0.7683098750178005	0.4841487839892719	2	26	spermatid development	BP	1.0
GO:0002098	0.7685542655116917	0.5901661686367783	1	13	tRNA wobble uridine modification	BP	1.0
GO:0001700	0.7704053511347991	0.43430330986072707	3	35	embryonic development via the syncytial blastoderm	BP	1.0
GO:0007412	0.7739654276471806	0.5823652232136931	1	13	axon target recognition	BP	1.0
GO:0008049	0.7755761957109257	0.3984956222090116	4	47	male courtship behavior	BP	1.0
GO:0001738	0.7756951705246233	0.5798434309310594	1	13	morphogenesis of a polarized epithelium	BP	1.0
GO:0043066	0.7772312435347037	0.36287553858516186	6	69	negative regulation of apoptotic process	BP	1.0
GO:0010529	0.7800133558355022	0.57348738387175	1	13	negative regulation of transposition	BP	1.0
GO:0007613	0.7814632735828811	0.4661533122277583	2	25	memory	BP	1.0
GO:2000331	0.7820582486733623	0.4653003479604304	2	25	regulation of terminal button organization	BP	1.0
GO:0033209	0.7837911886996127	0.5678546266657646	1	13	tumor necrosis factor-mediated signaling pathway	BP	1.0
GO:0030833	0.7840596087361	0.4613153612113411	2	27	regulation of actin filament polymerization	BP	1.0
GO:0045088	0.7858116834789661	0.5648139968760342	1	13	regulation of innate immune response	BP	1.0
GO:0008343	0.786671542604106	0.562004902189335	1	14	adult feeding behavior	BP	1.0
GO:0031175	0.7881235221378393	0.5613106040169631	1	13	neuron projection development	BP	1.0
GO:0009966	0.788240513795968	0.5611326180079449	1	13	regulation of signal transduction	BP	1.0
GO:0007173	0.7882416207809553	0.4563667064677996	2	25	epidermal growth factor receptor signaling pathway	BP	1.0
GO:1905515	0.7887762612510671	0.45447904927664584	2	27	non-motile cilium assembly	BP	1.0
GO:0043001	0.7893270763593777	0.557960824580493	1	14	Golgi to plasma membrane protein transport	BP	1.0
GO:0043484	0.7899891243462538	0.5569472058903236	1	14	regulation of RNA splicing	BP	1.0
GO:0007094	0.7913711196196687	0.5548243291331084	1	14	mitotic spindle assembly checkpoint signaling	BP	1.0
GO:0030150	0.7920472306163113	0.4483200147104346	2	30	protein import into mitochondrial matrix	BP	1.0
GO:0040015	0.7937751906542025	0.5526348261809133	1	13	negative regulation of multicellular organism growth	BP	1.0
GO:0007091	0.7938423625618021	0.5525307498445946	1	13	metaphase/anaphase transition of mitotic cell cycle	BP	1.0
GO:0051299	0.7948565544989629	0.5494279672798306	1	14	centrosome separation	BP	1.0
GO:0007455	0.7957923522230067	0.4452829728923893	2	25	eye-antennal disc morphogenesis	BP	1.0
GO:1904801	0.796493619604869	0.5468721679437785	1	14	positive regulation of neuron remodeling	BP	1.0
GO:0046329	0.7973426736708066	0.4424043709926594	2	26	negative regulation of JNK cascade	BP	1.0
GO:0051225	0.7974742553886958	0.3957302213901249	3	38	spindle assembly	BP	1.0
GO:0046692	0.798261845661535	0.542771935496244	1	15	sperm competition	BP	1.0
GO:0050877	0.8015836343270987	0.4355351233985778	2	27	nervous system process	BP	1.0
GO:0048675	0.8017320358414265	0.43584607513453844	2	26	axon extension	BP	1.0
GO:0048542	0.8028326171790983	0.43419094238982997	2	26	lymph gland development	BP	1.0
GO:0060548	0.8036981362194147	0.5354598822088956	1	14	negative regulation of cell death	BP	1.0
GO:0006952	0.8038483722618257	0.5280215623856913	1	22	defense response	BP	1.0
GO:0045742	0.8079268971112411	0.5286334788672135	1	14	positive regulation of epidermal growth factor receptor signaling pathway	BP	1.0
GO:0048477	0.8084917491153186	0.26682807382869483	17	180	oogenesis	BP	1.0
GO:0035010	0.8093616575745872	0.5249503993308733	1	15	encapsulation of foreign target	BP	1.0
GO:0000045	0.8104829809515917	0.422030246521942	2	27	autophagosome assembly	BP	1.0
GO:0045476	0.8107856850970883	0.5239635978204433	1	14	nurse cell apoptotic process	BP	1.0
GO:0045807	0.8118158402247095	0.5209204658586563	1	15	positive regulation of endocytosis	BP	1.0
GO:0019236	0.8121605151687439	0.5181441351444313	1	17	response to pheromone	BP	1.0
GO:0030317	0.8128297489561893	0.41842052111350814	2	27	flagellated sperm motility	BP	1.0
GO:0006974	0.8142975857008927	0.4161522382814431	2	27	cellular response to DNA damage stimulus	BP	1.0
GO:0090303	0.815337821474542	0.5164340107843203	1	14	positive regulation of wound healing	BP	1.0
GO:0035082	0.8154328913526685	0.5149199796732771	1	15	axoneme assembly	BP	1.0
GO:0007294	0.8159440356679544	0.41359823369272947	2	27	germarium-derived oocyte fate determination	BP	1.0
GO:0007549	0.8162620173149764	0.5135341228621189	1	15	dosage compensation	BP	1.0
GO:0007009	0.8163759467471984	0.514700509484319	1	14	plasma membrane organization	BP	1.0
GO:0030322	0.816902417650016	0.5138190384022586	1	14	stabilization of membrane potential	BP	1.0
GO:0046664	0.817106189160044	0.51347743747701	1	14	dorsal closure, amnioserosa morphology change	BP	1.0
GO:0007612	0.817362972178723	0.5130466292971917	1	14	learning	BP	1.0
GO:0045451	0.8177453409663852	0.4107921588454889	2	27	pole plasm oskar mRNA localization	BP	1.0
GO:0008258	0.8192310028128009	0.3640657483750831	3	38	head involution	BP	1.0
GO:0050808	0.8200152941263323	0.31892554530744166	5	60	synapse organization	BP	1.0
GO:0006325	0.8209895357206981	0.28568208346455987	8	110	chromatin organization	BP	1.0
GO:0007400	0.8234068627509721	0.4018906914241003	2	27	neuroblast fate determination	BP	1.0
GO:0035096	0.8238150317679378	0.40124406566256116	2	27	larval midgut cell programmed cell death	BP	1.0
GO:0046855	0.8243764170340957	0.49976170405812387	1	15	inositol phosphate dephosphorylation	BP	1.0
GO:0032509	0.8251371617935994	0.4972571856907285	1	16	endosome transport via multivesicular body sorting pathway	BP	1.0
GO:0051568	0.8261790385636798	0.4954546384100835	1	16	histone H3-K4 methylation	BP	1.0
GO:0070588	0.8273719119796716	0.3955810016333914	2	27	calcium ion transmembrane transport	BP	1.0
GO:0051607	0.8274515597166575	0.3506612464352935	3	42	defense response to virus	BP	1.0
GO:0010506	0.8275130835421853	0.35134949699228823	3	39	regulation of autophagy	BP	1.0
GO:0012501	0.8278614792295943	0.493726969858042	1	15	programmed cell death	BP	1.0
GO:0007507	0.8285210746143106	0.34954853922452606	3	40	heart development	BP	1.0
GO:0045926	0.8291557712095072	0.4914669888009723	1	15	negative regulation of growth	BP	1.0
GO:0061059	0.8297298332409143	0.4892620756982431	1	16	positive regulation of peptidoglycan recognition protein signaling pathway	BP	1.0
GO:0007220	0.830148880675411	0.4897259256011614	1	15	Notch receptor processing	BP	1.0
GO:0032008	0.8345421200038686	0.48074529848090813	1	16	positive regulation of TOR signaling	BP	1.0
GO:0007409	0.834794686862128	0.31459601175889784	4	52	axonogenesis	BP	1.0
GO:0015986	0.8352356178244305	0.4759252547904452	1	20	proton motive force-driven ATP synthesis	BP	1.0
GO:0046854	0.8359318913007547	0.38124825953694735	2	28	phosphatidylinositol phosphate biosynthetic process	BP	1.0
GO:0006811	0.8359483598527901	0.4794354641864711	1	15	ion transport	BP	1.0
GO:0009888	0.8361887975278739	0.47900422906020496	1	15	tissue development	BP	1.0
GO:0016059	0.8373822940758162	0.4768581269840781	1	15	deactivation of rhodopsin mediated signaling	BP	1.0
GO:0032504	0.8396054869422584	0.30683505328689376	4	56	multicellular organism reproduction	BP	1.0
GO:0006368	0.8411973021080474	0.4676596333542544	1	17	transcription elongation by RNA polymerase II promoter	BP	1.0
GO:0007413	0.8429442660403794	0.4655201292300589	1	16	axonal fasciculation	BP	1.0
GO:0060025	0.8445673062928689	0.46252533892275627	1	16	regulation of synaptic activity	BP	1.0
GO:0016485	0.8449469001450429	0.29947610623587084	4	52	protein processing	BP	1.0
GO:0000122	0.8478871511618735	0.2125236803906047	20	219	negative regulation of transcription by RNA polymerase II	BP	1.0
GO:0036158	0.8480608855416587	0.45601821332856085	1	16	outer dynein arm assembly	BP	1.0
GO:0055059	0.8485150154912937	0.35988141957944386	2	29	asymmetric neuroblast division	BP	1.0
GO:0030968	0.8493107540900293	0.45366972752638335	1	16	endoplasmic reticulum unfolded protein response	BP	1.0
GO:0000724	0.8494889102477656	0.3163022843147304	3	43	double-strand break repair via homologous recombination	BP	1.0
GO:0007367	0.85123559431323	0.31424837721305454	3	40	segment polarity determination	BP	1.0
GO:0030838	0.8556579166910958	0.44157246295827435	1	16	positive regulation of actin filament polymerization	BP	1.0
GO:0045880	0.856355274137192	0.30555127931938286	3	42	positive regulation of smoothened signaling pathway	BP	1.0
GO:0042078	0.8567587658887971	0.43944462233195086	1	16	germ-line stem cell division	BP	1.0
GO:0007479	0.8567757901111575	0.4394116458848445	1	16	leg disc proximal/distal pattern formation	BP	1.0
GO:0008306	0.8568348309347573	0.4392972653522774	1	16	associative learning	BP	1.0
GO:0032508	0.8568451654614871	0.4392772414902827	1	16	DNA duplex unwinding	BP	1.0
GO:0007157	0.8598641746159118	0.3404007731248304	2	29	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	BP	1.0
GO:0060271	0.8613040664432965	0.23834300985418294	7	89	cilium assembly	BP	1.0
GO:0031647	0.8623292945737032	0.4274607055866301	1	17	regulation of protein stability	BP	1.0
GO:0030717	0.8628078961245247	0.33483063916332445	2	30	oocyte karyosome formation	BP	1.0
GO:0001751	0.863536103417697	0.33354913773552286	2	30	compound eye photoreceptor cell differentiation	BP	1.0
GO:0045886	0.8638795968568309	0.2930917508741429	3	43	negative regulation of synaptic assembly at neuromuscular junction	BP	1.0
GO:0019722	0.8645386914885826	0.4230684840960483	1	17	calcium-mediated signaling	BP	1.0
GO:0006491	0.8651847242293985	0.4217770032657045	1	17	N-glycan processing	BP	1.0
GO:0007189	0.8656037604553078	0.3298958353497432	2	30	adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP	1.0
GO:0048010	0.8674317780389489	0.3266477215622072	2	30	vascular endothelial growth factor receptor signaling pathway	BP	1.0
GO:0035071	0.8675793858026264	0.41696109382670965	1	17	salivary gland cell autophagic cell death	BP	1.0
GO:0016575	0.8675914591674678	0.4169366973797119	1	17	histone deacetylation	BP	1.0
GO:0045494	0.868688350702632	0.4147153395635059	1	17	photoreceptor cell maintenance	BP	1.0
GO:0006413	0.8691362798162068	0.2840019493167111	3	45	translational initiation	BP	1.0
GO:0008595	0.8694382715422264	0.4131910529225862	1	17	anterior/posterior axis specification, embryo	BP	1.0
GO:0007193	0.8694417915147958	0.4131838874751933	1	17	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	BP	1.0
GO:0006281	0.8700876471930231	0.24507389971432783	5	67	DNA repair	BP	1.0
GO:0030536	0.8703817737189798	0.41031149750866597	1	18	larval feeding behavior	BP	1.0
GO:0002009	0.8715775196505849	0.4088175951601518	1	17	morphogenesis of an epithelium	BP	1.0
GO:0060070	0.8717511235632426	0.40846102832131304	1	17	canonical Wnt signaling pathway	BP	1.0
GO:0008345	0.8718910390685124	0.31791044882555386	2	32	larval locomotory behavior	BP	1.0
GO:0048812	0.872459681876327	0.40700311894797814	1	17	neuron projection morphogenesis	BP	1.0
GO:0009948	0.8728411580039348	0.4062164726945634	1	17	anterior/posterior axis specification	BP	1.0
GO:0045500	0.8730830690301903	0.40571699481642415	1	17	sevenless signaling pathway	BP	1.0
GO:0007615	0.8732307886441576	0.4054117544547204	1	17	anesthesia-resistant memory	BP	1.0
GO:0006309	0.8737773847234457	0.40332512552134037	1	18	apoptotic DNA fragmentation	BP	1.0
GO:0006869	0.8741690199572913	0.40251316788308483	1	18	lipid transport	BP	1.0
GO:0017148	0.8765022613349104	0.2718568492904624	3	44	negative regulation of translation	BP	1.0
GO:0042246	0.8769206042344595	0.39677175038685386	1	18	tissue regeneration	BP	1.0
GO:0007097	0.8781109800494847	0.3942677731296558	1	18	nuclear migration	BP	1.0
GO:0036099	0.8795979345062969	0.3038448998223748	2	32	female germ-line stem cell population maintenance	BP	1.0
GO:0061057	0.8796306411187462	0.39105316955417657	1	18	peptidoglycan recognition protein signaling pathway	BP	1.0
GO:0010942	0.8800696095538666	0.3901208152569171	1	18	positive regulation of cell death	BP	1.0
GO:0051017	0.8802439568562226	0.38975003363967003	1	18	actin filament bundle assembly	BP	1.0
GO:0010629	0.8818471568709358	0.22692959380237737	5	67	negative regulation of gene expression	BP	1.0
GO:0034605	0.8825616706403401	0.3824950750848799	1	21	cellular response to heat	BP	1.0
GO:0006402	0.8830066744044374	0.383838294020843	1	18	mRNA catabolic process	BP	1.0
GO:0035194	0.8845907774997255	0.2945541160637436	2	32	post-transcriptional gene silencing by RNA	BP	1.0
GO:0010507	0.8846156948652204	0.3795133949807978	1	19	negative regulation of autophagy	BP	1.0
GO:0007405	0.8854838193390666	0.37847859445388166	1	18	neuroblast proliferation	BP	1.0
GO:0042023	0.8858768539951241	0.3776229821762489	1	18	DNA endoreduplication	BP	1.0
GO:0009887	0.8862585079102125	0.3767907635449893	1	18	animal organ morphogenesis	BP	1.0
GO:0007143	0.8864796890602751	0.29036753328137976	2	34	female meiotic nuclear division	BP	1.0
GO:0072375	0.887605413330095	0.3738428070812674	1	18	medium-term memory	BP	1.0
GO:0006270	0.8880766977847344	0.37195842666203754	1	19	DNA replication initiation	BP	1.0
GO:0032482	0.8907045457906138	0.28234808847314136	2	34	Rab protein signal transduction	BP	1.0
GO:0008103	0.8908289824886118	0.36586937834427546	1	19	oocyte microtubule cytoskeleton polarization	BP	1.0
GO:0007346	0.8912558621206145	0.28129352554799547	2	34	regulation of mitotic cell cycle	BP	1.0
GO:0007370	0.8915432693183603	0.36427711124809703	1	19	ventral furrow formation	BP	1.0
GO:0007424	0.8917304651221363	0.1937380767004555	7	90	open tracheal system development	BP	1.0
GO:0007314	0.8930272610439111	0.36019425916882675	1	20	oocyte anterior/posterior axis specification	BP	1.0
GO:0007020	0.8952856818928818	0.3558518518564833	1	19	microtubule nucleation	BP	1.0
GO:0045572	0.8975083448753125	0.35078071260947785	1	19	positive regulation of imaginal disc growth	BP	1.0
GO:0032956	0.8979569316109464	0.3497510221837667	1	19	regulation of actin cytoskeleton organization	BP	1.0
GO:0008380	0.8988973011232251	0.3468304166096893	1	20	RNA splicing	BP	1.0
GO:0034599	0.8999413124386872	0.3431201855232531	1	22	cellular response to oxidative stress	BP	1.0
GO:0007608	0.900058931806507	0.1969211486818353	5	80	sensory perception of smell	BP	1.0
GO:0035149	0.9009785599474558	0.26237573306346396	2	34	lumen formation, open tracheal system	BP	1.0
GO:0035556	0.9026891623989366	0.17129907541698272	8	103	intracellular signal transduction	BP	1.0
GO:0000226	0.9030677793249999	0.205631224249002	4	58	microtubule cytoskeleton organization	BP	1.0
GO:0014019	0.9040533747060763	0.3347927252846631	1	20	neuroblast development	BP	1.0
GO:0031507	0.9045267533434218	0.19012434430499187	5	73	heterochromatin formation	BP	1.0
GO:0006396	0.9062437930292799	0.32891499144093633	1	21	RNA processing	BP	1.0
GO:0008582	0.9070417557275894	0.249981254268955	2	35	regulation of synaptic assembly at neuromuscular junction	BP	1.0
GO:0007219	0.9071862691848401	0.32733477344794687	1	20	Notch signaling pathway	BP	1.0
GO:0090175	0.9076655845972124	0.32618385567734365	1	20	regulation of establishment of planar polarity	BP	1.0
GO:0006289	0.9080034743039634	0.3246974197955327	1	21	nucleotide-excision repair	BP	1.0
GO:0035050	0.9088356125388539	0.3226904877654649	1	21	embryonic heart tube development	BP	1.0
GO:0070373	0.9103959005121866	0.318297599402845	1	22	negative regulation of ERK1 and ERK2 cascade	BP	1.0
GO:0007266	0.9104762628822	0.3193808055185345	1	20	Rho protein signal transduction	BP	1.0
GO:0006417	0.9112606062486278	0.31746558872725666	1	20	regulation of translation	BP	1.0
GO:0008347	0.9112938738925488	0.241596947572363	2	34	glial cell migration	BP	1.0
GO:0007350	0.9114758267789896	0.31626876347320154	1	21	blastoderm segmentation	BP	1.0
GO:0007010	0.9117782260186529	0.31619758759462946	1	20	cytoskeleton organization	BP	1.0
GO:0007098	0.9118215110814584	0.23998915714502814	2	36	centrosome cycle	BP	1.0
GO:0090630	0.9121016734696318	0.239936738249966	2	34	activation of GTPase activity	BP	1.0
GO:0046529	0.9135613127998453	0.3111368377650639	1	21	imaginal disc fusion, thorax closure	BP	1.0
GO:0030182	0.9136465721153705	0.20507932273091972	3	48	neuron differentiation	BP	1.0
GO:0015031	0.9147811775109773	0.2338751321898146	2	36	protein transport	BP	1.0
GO:0042067	0.9157705053872579	0.30564165684536604	1	21	establishment of ommatidial planar polarity	BP	1.0
GO:0035147	0.9160055513617987	0.30505337057208287	1	21	branch fusion, open tracheal system	BP	1.0
GO:0016476	0.9161257765068891	0.304752191636888	1	21	regulation of embryonic cell shape	BP	1.0
GO:0000278	0.9163761260260145	0.14254103573830817	10	130	mitotic cell cycle	BP	1.0
GO:0042742	0.9169942806462402	0.19775976350626712	3	56	defense response to bacterium	BP	1.0
GO:0007526	0.9172718881108378	0.19734309016399382	3	55	larval somatic muscle development	BP	1.0
GO:0007307	0.9181666796721653	0.29961103307447856	1	21	eggshell chorion gene amplification	BP	1.0
GO:0001736	0.9187291921574146	0.2981844771173895	1	21	establishment of planar polarity	BP	1.0
GO:0050804	0.9189283800998688	0.2970798832344685	1	22	modulation of chemical synaptic transmission	BP	1.0
GO:0042332	0.9190348020632948	0.29740768497992975	1	21	gravitaxis	BP	1.0
GO:0009267	0.9198845175534457	0.17580870726464098	4	62	cellular response to starvation	BP	1.0
GO:0048749	0.9199736616429903	0.14469468732411173	8	108	compound eye development	BP	1.0
GO:0045732	0.9202859271990176	0.2942146226037585	1	21	positive regulation of protein catabolic process	BP	1.0
GO:0016360	0.9210995894801861	0.29153114181289846	1	22	sensory organ precursor cell fate determination	BP	1.0
GO:0016236	0.9216374172262504	0.2901468350073797	1	22	macroautophagy	BP	1.0
GO:0010883	0.9238006586507292	0.2840002671407293	1	23	regulation of lipid storage	BP	1.0
GO:0007163	0.9241504470975208	0.2836256197425906	1	22	establishment or maintenance of cell polarity	BP	1.0
GO:0001737	0.9254052616853966	0.28033611790620894	1	22	establishment of imaginal disc-derived wing hair orientation	BP	1.0
GO:0007427	0.9257113411507609	0.2106789802195629	2	36	epithelial cell migration, open tracheal system	BP	1.0
GO:0007317	0.9265060922555071	0.27743160352954915	1	22	regulation of pole plasm oskar mRNA localization	BP	1.0
GO:0045792	0.9277040425880851	0.27425066645882695	1	22	negative regulation of cell size	BP	1.0
GO:0007423	0.9278934692165435	0.1773198718621221	3	51	sensory organ development	BP	1.0
GO:0006493	0.9292275122780935	0.2701744371060901	1	22	protein O-linked glycosylation	BP	1.0
GO:0043171	0.9325064618500704	0.2607554569869803	1	23	peptide catabolic process	BP	1.0
GO:0030707	0.9339606868964344	0.139839387788748	5	75	ovarian follicle cell development	BP	1.0
GO:0016319	0.9343173090926112	0.13920616235495212	5	75	mushroom body development	BP	1.0
GO:0045727	0.9379209251495785	0.24522787639886393	1	24	positive regulation of translation	BP	1.0
GO:0035277	0.9380022098908799	0.24546784360491203	1	23	spiracle morphogenesis, open tracheal system	BP	1.0
GO:0034587	0.938662067134504	0.24312943963903344	1	24	piRNA metabolic process	BP	1.0
GO:0031532	0.9387133928739397	0.2434520356984259	1	23	actin cytoskeleton reorganization	BP	1.0
GO:0008587	0.9409949541842392	0.17580425158587365	2	39	imaginal disc-derived wing margin morphogenesis	BP	1.0
GO:0007417	0.9421374826873742	0.12502848794272492	5	77	central nervous system development	BP	1.0
GO:0035317	0.9450612468986218	0.2245958813410556	1	24	imaginal disc-derived wing hair organization	BP	1.0
GO:0070983	0.9453774687287375	0.22365985224738597	1	24	dendrite guidance	BP	1.0
GO:0046718	0.9474492841360032	0.2170659578173291	1	25	viral entry into host cell	BP	1.0
GO:0070050	0.9478269557684548	0.21555247822277218	1	26	neuron cellular homeostasis	BP	1.0
GO:0051491	0.9478774122396225	0.21540065567009584	1	26	positive regulation of filopodium assembly	BP	1.0
GO:0042127	0.9489394054889373	0.21256833500867134	1	25	regulation of cell population proliferation	BP	1.0
